"aou","year","bcr","n_diverg","rhat_high","mcse_high","n_eff_low","n_counties","n_bcr","gamma_mean","gamma_se"
"04230",2010,28,0,0,0,0,1298,20,0.0388616651424235,0.0159710269560357
"04230",2010,29,0,0,0,0,1298,20,0.0438420316044663,0.0207384803278807
"04230",2010,30,0,0,0,0,1298,20,0.0182623791944889,0.0218925757506863
"04230",2010,31,0,0,0,0,1298,20,-0.00756199752046224,0.0184974129946279
"04230",2010,36,0,0,0,0,1298,20,-0.0157515685884706,0.0612788517061118
"04230",2010,37,0,0,0,0,1298,20,0.123996188359458,0.0631824345460231
"04430",2010,18,1,0,0,0,293,11,-0.0525018208638203,0.0225055803900024
"04430",2010,19,1,0,0,0,293,11,0.00452625609021916,0.0250264558231918
"04430",2010,20,1,0,0,0,293,11,-0.0417519011840376,0.0582860793914588
"04430",2010,21,1,0,0,0,293,11,0.0126268350859599,0.0299913032567799
"04430",2010,22,1,0,0,0,293,11,0.0826251503975958,0.0394564388382179
"04430",2010,24,1,0,0,0,293,11,0.00347310386669031,0.0385760189251301
"04430",2010,25,1,0,0,0,293,11,-0.0405333399559518,0.0291987038327445
"04430",2010,26,1,0,0,0,293,11,-0.117148831271687,0.0679303964738453
"04430",2010,35,1,0,0,0,293,11,-0.112720370363617,0.0987985351036538
"04430",2010,36,1,0,0,0,293,11,-0.0215788400757262,0.023658281196855
"04430",2010,37,1,0,0,0,293,11,-0.0808082571790028,0.0454985333939717
"04440",2010,9,0,0,0,0,1480,24,-0.0698808831452061,0.0243905749219118
"04440",2010,10,0,0,0,0,1480,24,-0.0186847163483842,0.0407857857401189
"04440",2010,11,0,0,0,0,1480,24,-0.00981616587877776,0.0165724727000503
"04440",2010,12,0,0,0,0,1480,24,0.0414133485554158,0.0224917329037007
"04440",2010,13,0,0,0,0,1480,24,0.0033063044059166,0.0280864314060591
"04440",2010,14,0,0,0,0,1480,24,0.0108156851126653,0.0348638825589151
"04440",2010,16,0,0,0,0,1480,24,-0.288094035397594,0.31580076955046
"04440",2010,17,0,0,0,0,1480,24,0.00251759412543262,0.0323787380344288
"04440",2010,18,0,0,0,0,1480,24,-0.0768966808424578,0.0336162274036293
"04440",2010,19,0,0,0,0,1480,24,-0.0175468343126117,0.0186365667383258
"04440",2010,20,0,0,0,0,1480,24,0.530290962549451,0.627991981488842
"04440",2010,21,0,0,0,0,1480,24,0.0706192395380857,0.0521915248983055
"04440",2010,22,0,0,0,0,1480,24,0.0258942114913578,0.0113886596677518
"04440",2010,23,0,0,0,0,1480,24,0.0375231301157068,0.0220726980352665
"04440",2010,24,0,0,0,0,1480,24,-0.0069507440444003,0.0101460865209452
"04440",2010,25,0,0,0,0,1480,24,-0.039734850049402,0.0173361919292207
"04440",2010,26,0,0,0,0,1480,24,-0.0261210467654463,0.0166352343039276
"04440",2010,27,0,0,0,0,1480,24,0.00388053139541971,0.00847983052925053
"04440",2010,28,0,0,0,0,1480,24,0.0271240627257054,0.0152494150669939
"04440",2010,29,0,0,0,0,1480,24,0.0451594184474999,0.0198445329896656
"04440",2010,30,0,0,0,0,1480,24,0.0224308670092759,0.0194665345964656
"04440",2010,31,0,0,0,0,1480,24,-0.0905929148499249,0.0386239615124415
"04440",2010,36,0,0,0,0,1480,24,0.182682183578567,0.0868569673170919
"04440",2010,37,0,0,0,0,1480,24,-0.00293625581281906,0.0626679717855581
"04470",2010,5,0,0,0,1,629,20,-0.0919634788553989,0.0594595718222428
"04470",2010,9,0,0,0,1,629,20,-0.0202781741155572,0.00862825066741712
"04470",2010,10,0,0,0,1,629,20,0.00527695548740064,0.0362337787643024
"04470",2010,11,0,0,0,1,629,20,-0.0309700115472308,0.0223409837413205
"04470",2010,15,0,0,0,1,629,20,-0.0313154754554333,0.0403418320670217
"04470",2010,16,0,0,0,1,629,20,0.0496075762445334,0.0475129962923618
"04470",2010,17,0,0,0,1,629,20,-0.0582843430129334,0.030618110678963
"04470",2010,18,0,0,0,1,629,20,-0.0181572738261204,0.0103219002428878
"04470",2010,19,0,0,0,1,629,20,-0.0433192729172016,0.0170552237788941
"04470",2010,20,0,0,0,1,629,20,-0.175176286643197,0.116870801678318
"04470",2010,21,0,0,0,1,629,20,-0.0681818728247302,0.0418675115254322
"04470",2010,22,0,0,0,1,629,20,0.0331064169058573,0.0419644794572246
"04470",2010,24,0,0,0,1,629,20,-0.551173926185351,0.29142751513682
"04470",2010,25,0,0,0,1,629,20,0.264974140311958,0.150776595812152
"04470",2010,32,0,0,0,1,629,20,0.00976158580721902,0.00877924253770493
"04470",2010,33,0,0,0,1,629,20,0.00657088455638676,0.013142806266727
"04470",2010,34,0,0,0,1,629,20,-0.0274066343409431,0.0281711731754662
"04470",2010,35,0,0,0,1,629,20,-0.023939541310646,0.0184949821015567
"04470",2010,36,0,0,0,1,629,20,0.0392813181918836,0.0334253032462931
"04470",2010,37,0,0,0,1,629,20,-0.147615064245318,0.137333005961769
"04660",2010,5,0,0,0,0,699,19,-0.0429139584077893,0.0422803239050104
"04660",2010,9,0,0,0,0,699,19,0.0066414241158599,0.0233437684633184
"04660",2010,10,0,0,0,0,699,19,0.0399127140929235,0.0273070496936936
"04660",2010,11,0,0,0,0,699,19,-0.0525190789196441,0.0340911460551145
"04660",2010,12,0,0,0,0,699,19,0.0553324534270639,0.0469374769616584
"04660",2010,13,0,0,0,0,699,19,0.0142716390234795,0.0239375862246165
"04660",2010,14,0,0,0,0,699,19,0.0816499335129125,0.0829897271149133
"04660",2010,15,0,0,0,0,699,19,0.023830722193319,0.119961017063431
"04660",2010,16,0,0,0,0,699,19,0.083813279886581,0.142344756829548
"04660",2010,17,0,0,0,0,699,19,-0.0459050512140273,0.0695715551412281
"04660",2010,19,0,0,0,0,699,19,0.0534433290117318,0.0844631145342747
"04660",2010,22,0,0,0,0,699,19,0.042204683137838,0.0229383230691478
"04660",2010,23,0,0,0,0,699,19,0.0363664650488526,0.0223815937559964
"04660",2010,24,0,0,0,0,699,19,0.0254711892647246,0.0588355517688989
"04660",2010,26,0,0,0,0,699,19,-0.445452671437477,0.305785413788537
"04660",2010,28,0,0,0,0,699,19,0.0418399113859551,0.0208920552545655
"04660",2010,29,0,0,0,0,699,19,-0.0179973945460319,0.0563872046860278
"04660",2010,30,0,0,0,0,699,19,-0.0559989353980265,0.0449094174881894
"04660",2010,32,0,0,0,0,699,19,0.00593901814824157,0.0447127104516634
"04940",2010,9,0,0,0,0,566,15,-0.427361188571192,0.133673677319515
"04940",2010,10,0,0,0,0,566,15,0.240071877859592,0.102822306199823
"04940",2010,11,0,0,0,0,566,15,-0.0111406343499338,0.0240975103609296
"04940",2010,12,0,0,0,0,566,15,0.033377980731203,0.0279294797290991
"04940",2010,13,0,0,0,0,566,15,-0.0231059312523802,0.0324451375758921
"04940",2010,14,0,0,0,0,566,15,0.0260193443482808,0.0346161098949559
"04940",2010,17,0,0,0,0,566,15,0.161885169102104,0.0653955944249344
"04940",2010,18,0,0,0,0,566,15,0.087049625699943,0.170413755883038
"04940",2010,19,0,0,0,0,566,15,-0.0102591503894488,0.0453829699514007
"04940",2010,22,0,0,0,0,566,15,-0.0103271478594408,0.0280838080794218
"04940",2010,23,0,0,0,0,566,15,-0.012020182912711,0.0318439471707027
"04940",2010,24,0,0,0,0,566,15,0.114233910894378,0.116406519426184
"04940",2010,28,0,0,0,0,566,15,-0.0207533214035238,0.0316431797311873
"04940",2010,29,0,0,0,0,566,15,-0.0497609340553766,0.13377069128616
"04940",2010,30,0,0,0,0,566,15,0.0850852575377256,0.0871372163368275
"04970",2010,5,3,0,0,1,326,14,-0.21519925504366,0.308452201832188
"04970",2010,9,3,0,0,1,326,14,-0.00420227105239018,0.024409925987328
"04970",2010,10,3,0,0,1,326,14,-0.0377085838741539,0.071654110597243
"04970",2010,11,3,0,0,1,326,14,-0.133832466435432,0.0390407712231262
"04970",2010,12,3,0,0,1,326,14,-0.62444198798796,0.219706013317722
"04970",2010,15,3,0,0,1,326,14,-2.10549481925024,0.979264910848643
"04970",2010,16,3,0,0,1,326,14,0.0232874826882579,0.17623876564443
"04970",2010,17,3,0,0,1,326,14,-0.0253649344418109,0.100639238869745
"04970",2010,18,3,0,0,1,326,14,-0.0381096152935172,0.0612429868390202
"04970",2010,19,3,0,0,1,326,14,0.151441896934915,0.130055823190634
"04970",2010,22,3,0,0,1,326,14,-0.279444353082763,0.292094578892047
"04970",2010,23,3,0,0,1,326,14,-0.193335308989714,0.190993769918851
"04970",2010,32,3,0,0,1,326,14,0.672982666138945,0.251619520182625
"04970",2010,33,3,0,0,1,326,14,0.0129872723896999,0.0508806250780349
"05010",2010,11,0,0,0,0,1247,23,0.0493666506353825,0.190808656938684
"05010",2010,12,0,0,0,0,1247,23,0.0360828242068656,0.0288402091525055
"05010",2010,13,0,0,0,0,1247,23,-0.0290242350140578,0.0270072325825422
"05010",2010,14,0,0,0,0,1247,23,0.181786698089122,0.15036709022842
"05010",2010,16,0,0,0,0,1247,23,-0.11216097533039,0.199514806425992
"05010",2010,18,0,0,0,0,1247,23,0.00890209144061875,0.0239315304352235
"05010",2010,19,0,0,0,0,1247,23,-0.000273835330112041,0.023980422880811
"05010",2010,20,0,0,0,0,1247,23,-0.084499452463637,0.201925223516389
"05010",2010,21,0,0,0,0,1247,23,0.00725106248339399,0.0312797958159874
"05010",2010,22,0,0,0,0,1247,23,0.00327780447532525,0.00919194953272521
"05010",2010,23,0,0,0,0,1247,23,-0.037062517075098,0.0205488643392979
"05010",2010,24,0,0,0,0,1247,23,-0.000188821648251573,0.00928134698563399
"05010",2010,25,0,0,0,0,1247,23,0.0270429690759113,0.0212643351523952
"05010",2010,26,0,0,0,0,1247,23,-0.0567806435325839,0.0145128625941953
"05010",2010,27,0,0,0,0,1247,23,-0.00847755185435889,0.0103646556681465
"05010",2010,28,0,0,0,0,1247,23,0.0168335542646726,0.0144003590242637
"05010",2010,29,0,0,0,0,1247,23,0.0236028379695533,0.020406434079443
"05010",2010,30,0,0,0,0,1247,23,-0.0255693414620101,0.0448647928745101
"05010",2010,31,0,0,0,0,1247,23,-0.00937521909122332,0.0104037311869097
"05010",2010,34,0,0,0,0,1247,23,0.0556220170610944,0.0581878083093533
"05010",2010,35,0,0,0,0,1247,23,0.00133941783114227,0.0331577863994956
"05010",2010,36,0,0,0,0,1247,23,-0.0452752336768305,0.0308509950717321
"05010",2010,37,0,0,0,0,1247,23,-0.0174380558262415,0.0360358244705006
"05011",2010,5,0,0,1,27,698,17,0.0234276993025183,0.0605668621654298
"05011",2010,9,0,0,1,27,698,17,-0.0104294377510312,0.00906154791663884
"05011",2010,10,0,0,1,27,698,17,0.00327764075087705,0.0209837802256223
"05011",2010,11,0,0,1,27,698,17,-0.0457588434448376,0.0148782347086925
"05011",2010,12,0,0,1,27,698,17,0.0193935204036127,0.0581665771841469
"05011",2010,15,0,0,1,27,698,17,-0.00947591123433823,0.0533171560828652
"05011",2010,16,0,0,1,27,698,17,-0.0496186385205004,0.0322288952315196
"05011",2010,17,0,0,1,27,698,17,0.0253076213150557,0.0270465448246481
"05011",2010,18,0,0,1,27,698,17,-0.0206811855266221,0.0129216039598837
"05011",2010,19,0,0,1,27,698,17,-0.0164343743525518,0.0180538078305669
"05011",2010,21,0,0,1,27,698,17,-0.774300385531828,0.293870947986057
"05011",2010,22,0,0,1,27,698,17,-0.0087858394742911,0.0248781171420487
"05011",2010,23,0,0,1,27,698,17,0.099247597577448,0.0656257590262658
"05011",2010,32,0,0,1,27,698,17,-0.0125190878279963,0.0103122739277763
"05011",2010,33,0,0,1,27,698,17,-0.000900662105218372,0.0213749992739935
"05011",2010,34,0,0,1,27,698,17,-0.224296900703122,0.217884842920649
"05011",2010,35,0,0,1,27,698,17,-0.0321677358146663,0.0381835296563704
"05400",2010,5,0,0,0,0,683,19,-0.00728315282991545,0.362768134121982
"05400",2010,9,0,0,0,0,683,19,0.00418673691552539,0.0140131283289239
"05400",2010,10,0,0,0,0,683,19,0.0139528120151233,0.0243981155859946
"05400",2010,11,0,0,0,0,683,19,-0.0365398176487207,0.0169805206944142
"05400",2010,12,0,0,0,0,683,19,0.00727337714555204,0.0297811152065249
"05400",2010,13,0,0,0,0,683,19,0.0563545650221499,0.0627475716170801
"05400",2010,14,0,0,0,0,683,19,0.067488513998558,0.0924786984945182
"05400",2010,15,0,0,0,0,683,19,-0.0479635074047259,0.0472013464171138
"05400",2010,16,0,0,0,0,683,19,-0.0424479502322778,0.0427651574757345
"05400",2010,17,0,0,0,0,683,19,0.0660617755178503,0.0395012808600999
"05400",2010,18,0,0,0,0,683,19,0.040617268058476,0.0439937089325569
"05400",2010,19,0,0,0,0,683,19,-0.06371481136286,0.0933183037068513
"05400",2010,22,0,0,0,0,683,19,0.0210323676354423,0.0209170228212873
"05400",2010,23,0,0,0,0,683,19,0.00306322317073697,0.0271863310776752
"05400",2010,24,0,0,0,0,683,19,0.179753363557948,0.139817202932703
"05400",2010,28,0,0,0,0,683,19,-0.00369532745521667,0.0601268334257914
"05400",2010,29,0,0,0,0,683,19,-0.140743996083532,0.220043438262396
"05400",2010,30,0,0,0,0,683,19,0.20901617425187,0.187245182263101
"05400",2010,34,0,0,0,0,683,19,-0.123993832727268,0.368069621736007
"05420",2010,5,0,0,0,0,689,18,0.013220220171572,0.0298229707757646
"05420",2010,9,0,0,0,0,689,18,-0.00765940022546571,0.0145051514729052
"05420",2010,10,0,0,0,0,689,18,-0.00127915980280532,0.0254932473859937
"05420",2010,11,0,0,0,0,689,18,-0.0416599026783895,0.0171933185127026
"05420",2010,12,0,0,0,0,689,18,0.00720635795180868,0.0195352097119951
"05420",2010,13,0,0,0,0,689,18,0.00742862425361822,0.0272445671004452
"05420",2010,14,0,0,0,0,689,18,0.011850220740025,0.0314218768115348
"05420",2010,15,0,0,0,0,689,18,0.631437101278954,0.683070562466545
"05420",2010,16,0,0,0,0,689,18,0.118193519109401,0.0900787058402821
"05420",2010,17,0,0,0,0,689,18,0.171963135100383,0.0637833815682644
"05420",2010,18,0,0,0,0,689,18,0.455404186545183,0.277975276128462
"05420",2010,22,0,0,0,0,689,18,0.0114402427246033,0.0242243226084852
"05420",2010,23,0,0,0,0,689,18,-0.0166095737892774,0.0227008465868662
"05420",2010,24,0,0,0,0,689,18,-0.463508770338524,0.26547295725012
"05420",2010,28,0,0,0,0,689,18,-0.00522329616116146,0.0314039995078161
"05420",2010,29,0,0,0,0,689,18,-0.0265434740733003,0.146371659930114
"05420",2010,30,0,0,0,0,689,18,-0.0755878899472095,0.143036504004931
"05420",2010,32,0,0,0,0,689,18,-0.0789733360331414,0.050655513079035
"05460",2010,5,0,0,0,0,959,25,0.100741791504392,0.0662053966955758
"05460",2010,9,0,0,0,0,959,25,0.00303132934257751,0.0361524592616527
"05460",2010,10,0,0,0,0,959,25,0.0954221153463788,0.0872519242315003
"05460",2010,11,0,0,0,0,959,25,-0.0363865619315729,0.0335970792435182
"05460",2010,12,0,0,0,0,959,25,0.0157881798712555,0.0612836432217481
"05460",2010,13,0,0,0,0,959,25,-0.138091593818356,0.110916347734647
"05460",2010,16,0,0,0,0,959,25,0.516176817023913,0.338806144420507
"05460",2010,17,0,0,0,0,959,25,0.0134415666169607,0.0510380145570235
"05460",2010,18,0,0,0,0,959,25,0.0316145632512338,0.0280014154824516
"05460",2010,19,0,0,0,0,959,25,0.000113687351628068,0.0296424960141671
"05460",2010,20,0,0,0,0,959,25,0.230237024743454,0.208211625292444
"05460",2010,21,0,0,0,0,959,25,0.0880044114168626,0.0698682348221373
"05460",2010,22,0,0,0,0,959,25,0.0136706120886848,0.019598704135311
"05460",2010,23,0,0,0,0,959,25,-0.0430037704311581,0.0568821616442578
"05460",2010,24,0,0,0,0,959,25,0.0120292479431783,0.0210920941461761
"05460",2010,25,0,0,0,0,959,25,-0.488279768722134,0.289178817511622
"05460",2010,26,0,0,0,0,959,25,-0.138895001784307,0.0831755759979132
"05460",2010,27,0,0,0,0,959,25,0.0816913656681378,0.0614781412116548
"05460",2010,28,0,0,0,0,959,25,0.00434491006626669,0.0375292951822914
"05460",2010,29,0,0,0,0,959,25,0.0437587221001013,0.0393649982379973
"05460",2010,30,0,0,0,0,959,25,0.0277484218625039,0.0534592472128499
"05460",2010,32,0,0,0,0,959,25,-0.00716792240046019,0.0468869302574831
"05460",2010,35,0,0,0,0,959,25,-0.0479237497038994,0.187442211763692
"05460",2010,36,0,0,0,0,959,25,-0.291039890134199,0.111911056029179
"05460",2010,37,0,0,0,0,959,25,-0.129126703011921,0.158198688754779
"05780",2010,16,5,0,0,0,201,9,0.0543240128961432,0.293564818588122
"05780",2010,18,5,0,0,0,201,9,-0.00448565676681105,0.0245651466649342
"05780",2010,19,5,0,0,0,201,9,0.113405990321654,0.0604000344855354
"05780",2010,20,5,0,0,0,201,9,-0.401888063839346,0.153716239880465
"05780",2010,21,5,0,0,0,201,9,0.0293548972474944,0.115997780837343
"05780",2010,34,5,0,0,0,201,9,0.237138937855258,0.135210088885155
"05780",2010,35,5,0,0,0,201,9,-0.169799611223169,0.0527325644646988
"05780",2010,36,5,0,0,0,201,9,-0.0959594118303024,0.0674589453927431
"05780",2010,37,5,0,0,0,201,9,0.16432837436838,0.151946749508095
"05840",2010,11,6,0,0,0,281,8,0.0352601964381242,0.0632618040166224
"05840",2010,12,6,0,0,0,281,8,0.0342069062025393,0.030599275122282
"05840",2010,13,6,0,0,0,281,8,0.0040878452249225,0.042996660547988
"05840",2010,14,6,0,0,0,281,8,-0.0358986399120518,0.0372854034322071
"05840",2010,22,6,0,0,0,281,8,0.0810565768143072,0.0859081225263584
"05840",2010,23,6,0,0,0,281,8,0.0227086214487523,0.0327096341327897
"05840",2010,28,6,0,0,0,281,8,-0.0729379201374649,0.0449916350939714
"05840",2010,30,6,0,0,0,281,8,-0.0635649866137573,0.0567414386696776
"06050",2010,9,13,0,0,1,186,7,0.108525110495536,0.386576096128141
"06050",2010,10,13,0,0,1,186,7,-0.20431918839058,0.220706645109617
"06050",2010,11,13,0,0,1,186,7,-0.101977835119755,0.136655139619896
"06050",2010,16,13,0,0,1,186,7,-1.2446083338992,0.487153732857265
"06050",2010,17,13,0,0,1,186,7,0.0129850698522721,0.087716597165298
"06050",2010,18,13,0,0,1,186,7,0.0471553945755483,0.0452894111802979
"06050",2010,19,13,0,0,1,186,7,0.0342317796783188,0.11878493028292
"06110",2010,5,0,0,0,0,1050,24,0.0189809192283542,0.129326446943896
"06110",2010,11,0,0,0,0,1050,24,0.100923259156086,0.0725691791549856
"06110",2010,12,0,0,0,0,1050,24,0.183292218936429,0.0907782812271515
"06110",2010,13,0,0,0,0,1050,24,-0.109105625145961,0.0665580296852637
"06110",2010,16,0,0,0,0,1050,24,0.0893375482473961,0.177429460520187
"06110",2010,18,0,0,0,0,1050,24,0.770582623006977,0.229076452784814
"06110",2010,19,0,0,0,0,1050,24,-0.0440103940545829,0.0777285597909043
"06110",2010,20,0,0,0,0,1050,24,-0.041664350012343,0.110842678329914
"06110",2010,21,0,0,0,0,1050,24,0.0038906208196734,0.0583199599093022
"06110",2010,22,0,0,0,0,1050,24,0.0545830394263024,0.0238364340687364
"06110",2010,23,0,0,0,0,1050,24,-0.0330379266216319,0.0694628270273693
"06110",2010,24,0,0,0,0,1050,24,0.0183533410439255,0.0174069918657032
"06110",2010,25,0,0,0,0,1050,24,-0.0317528939194629,0.0293051735268855
"06110",2010,26,0,0,0,0,1050,24,-0.0141946626231461,0.0204264608513703
"06110",2010,27,0,0,0,0,1050,24,0.0195968625449141,0.0139050949192699
"06110",2010,28,0,0,0,0,1050,24,-0.0303544438342312,0.0308876346435366
"06110",2010,29,0,0,0,0,1050,24,0.0110144855560765,0.0340217626330412
"06110",2010,30,0,0,0,0,1050,24,-0.000206137345691332,0.0425007156868749
"06110",2010,31,0,0,0,0,1050,24,0.00341036286185337,0.029202046427469
"06110",2010,32,0,0,0,0,1050,24,0.0391910776518888,0.0491597892820762
"06110",2010,34,0,0,0,0,1050,24,0.0311567135672287,0.0659454059293673
"06110",2010,35,0,0,0,0,1050,24,-0.356803007943582,0.373809864933199
"06110",2010,36,0,0,0,0,1050,24,0.0365062550823369,0.0586867169956481
"06110",2010,37,0,0,0,0,1050,24,-0.0632348486895697,0.0706432556930718
"06120",2010,5,0,0,0,0,1198,29,-0.0202207658918135,0.0685460752943367
"06120",2010,9,0,0,0,0,1198,29,-0.0393949599452416,0.0261925365534542
"06120",2010,10,0,0,0,0,1198,29,0.0392564763481122,0.0590308553126613
"06120",2010,11,0,0,0,0,1198,29,0.0475827950989334,0.0422758702621051
