"aou","year","bcr","n_diverg","rhat_high","mcse_high","n_eff_low","n_strata","n_bcr","gamma_mean","gamma_se","gamma_med","gamma_low","gamma_upp"
"05010",2010,22,0,0,0,0,1247,23,0.0135426516634759,0.00813365532814294,0.0135875140318031,-0.00191296954831127,0.0297734652521436
"05010",2010,23,0,0,0,0,1247,23,-0.0117565364398445,0.0220392527293514,-0.0122175422061094,-0.0557034977381915,0.0302069055383415
"05010",2010,24,0,0,0,0,1247,23,-0.000690961859827476,0.00922617799198851,-0.000739885834818885,-0.0183778731006117,0.0174031619272817
"05010",2010,25,0,0,0,0,1247,23,0.0443000063749644,0.0244448094305418,0.0442872397324385,-0.00376012147618142,0.0922395583065795
"05010",2010,26,0,0,0,0,1247,23,-0.0626565017896575,0.0158900644358477,-0.0626223732494786,-0.0925618986978724,-0.0322632880747726
"05010",2010,27,0,0,0,0,1247,23,-0.018385079773495,0.011384934815382,-0.018650476869808,-0.0401706960845063,0.00370201041002341
"05010",2010,28,0,0,0,0,1247,23,0.0344148181219075,0.01467751851227,0.0351413961408741,0.0055322143839533,0.0623005303624427
"05010",2010,29,0,0,0,0,1247,23,0.0196537573814592,0.0179671901937306,0.019609560201022,-0.0150619387526842,0.0546966577014089
"05010",2010,30,0,0,0,0,1247,23,-0.0730782079735184,0.0373656369693495,-0.0734122481384837,-0.146188091144543,0.00151925799404513
"05010",2010,31,0,0,0,0,1247,23,-0.0198845961045178,0.0150737375601756,-0.0192944845206825,-0.0491718816029417,0.00898208519260147
"05010",2010,34,0,0,0,0,1247,23,0.0407680232217296,0.0905397791800708,0.040657854701359,-0.135680438997825,0.216091267032837
"05010",2010,35,0,0,0,0,1247,23,-0.00829470918596139,0.0450245358276872,-0.00855386175752137,-0.0955162637008886,0.0794057804029004
"05010",2010,36,0,0,0,0,1247,23,-0.0434209450043459,0.0361591348479411,-0.0420042760119057,-0.115415096449963,0.0262834004978757
"05010",2010,37,0,0,0,0,1247,23,-0.020705643240002,0.0300163698126604,-0.0203572870566264,-0.0800582929453964,0.0402602720119606
"05011",2010,5,0,0,2,48,698,17,0.00808706482893181,0.0573899469238238,0.00911346703898927,-0.106830979623016,0.122319110363065
"05011",2010,9,0,0,2,48,698,17,-0.00342483726961839,0.0109681707244564,-0.00351700059581795,-0.024658973149045,0.0167804376274304
"05011",2010,10,0,0,2,48,698,17,0.0135861356343772,0.0305837579427469,0.0136861726981779,-0.046301034366436,0.0758166830772569
"05011",2010,11,0,0,2,48,698,17,-0.0410509999645154,0.010799596036575,-0.0411451632221673,-0.0618949498299229,-0.0189746796020994
"05011",2010,12,0,0,2,48,698,17,0.0383090582048869,0.0647528622848998,0.0383843253974776,-0.0887793395594169,0.164900830336303
"05011",2010,15,0,0,2,48,698,17,-0.0199042054438316,0.0684419838435396,-0.0197153733491842,-0.155430252949532,0.114392006966557
"05011",2010,16,0,0,2,48,698,17,-0.0234201899190728,0.0366066483270508,-0.022747668284693,-0.0946768079204362,0.0454218795618213
"05011",2010,17,0,0,2,48,698,17,0.0212034664784754,0.0259650434720452,0.0203831028820101,-0.0272187347132907,0.0732303622073594
"05011",2010,18,0,0,2,48,698,17,0.00887843325111854,0.0115949472321145,0.00878569292984912,-0.0134426907115273,0.0319626026160596
"05011",2010,19,0,0,2,48,698,17,0.00432870032685442,0.0147265162030682,0.00432356396884431,-0.0240756606073252,0.0340970349991177
"05011",2010,21,0,0,2,48,698,17,-1.04708450233559,0.351310960993412,-1.03980760995674,-1.73761100259335,-0.398298477407392
"05011",2010,22,0,0,2,48,698,17,0.0116186516739146,0.0219152966967388,0.0112918143461447,-0.0307725861588756,0.053762928518806
"05011",2010,23,0,0,2,48,698,17,0.0102126193843204,0.0814720896057546,0.00812638964332817,-0.14703887041751,0.163510886128285
"05011",2010,32,0,0,2,48,698,17,-0.0200417742065042,0.0149442954026894,-0.0207305228493833,-0.0500016845015995,0.0110110480948283
"05011",2010,33,0,0,2,48,698,17,-0.0155361808277034,0.0313318525418967,-0.0153787026610472,-0.0749738488469716,0.0468275977063294
"05011",2010,34,0,0,2,48,698,17,-0.223735899491417,0.344511874997456,-0.225853448041942,-0.896459689882938,0.467050935831795
"05011",2010,35,0,0,2,48,698,17,-0.0475274212439602,0.0487427442471657,-0.048984229137019,-0.142586828833816,0.0466376175489401
"05400",2010,5,0,0,0,0,683,19,0.278979594403199,0.248171988270255,0.276945645975042,-0.206201763964851,0.762233798046086
"05400",2010,9,0,0,0,0,683,19,0.00667603120433984,0.0176164937246179,0.00646381765548903,-0.0280311736669346,0.0407472446171609
"05400",2010,10,0,0,0,0,683,19,-0.0197990795291752,0.0374743436135279,-0.0197131527107162,-0.0919441332164615,0.0547082931508662
"05400",2010,11,0,0,0,0,683,19,-0.0229847803648597,0.0119868411151555,-0.0228506204217597,-0.0461502413116207,-0.000220403269346738
"05400",2010,12,0,0,0,0,683,19,0.00375660508860375,0.0352356484293169,0.00488541128478459,-0.064519350203721,0.072167872994323
"05400",2010,13,0,0,0,0,683,19,0.0406624303460772,0.0680522574958601,0.0414518497102004,-0.0966017375436294,0.170775202498675
"05400",2010,14,0,0,0,0,683,19,0.135331096710506,0.155893508629204,0.132754198803864,-0.181109356208071,0.4375195087918
"05400",2010,15,0,0,0,0,683,19,-0.0725533722498915,0.0666655157281695,-0.069765046045043,-0.206338961932762,0.0542873593134768
"05400",2010,16,0,0,0,0,683,19,0.0370016130265005,0.0485516856091219,0.0371639406409431,-0.0576921423961218,0.130959187463668
"05400",2010,17,0,0,0,0,683,19,0.0957262662092416,0.0467969637934321,0.0953071867074305,0.00592700716184215,0.187950589954485
"05400",2010,18,0,0,0,0,683,19,0.0284722438271248,0.0467706713790722,0.0285777885114495,-0.0629315541395964,0.121160650611113
"05400",2010,19,0,0,0,0,683,19,-0.00973338130998297,0.0712701019707465,-0.00987647483628391,-0.153892113319732,0.125275291511487
"05400",2010,22,0,0,0,0,683,19,-0.00481623123067969,0.0283595670337138,-0.00444661417534186,-0.0632537474087018,0.0495676882370721
"05400",2010,23,0,0,0,0,683,19,0.0476326635538106,0.0287883262994574,0.0479505764180899,-0.0100838147883059,0.102896546901911
"05400",2010,24,0,0,0,0,683,19,0.102840120982217,0.182763551159596,0.0985935696455601,-0.254530774273743,0.461253975010603
"05400",2010,28,0,0,0,0,683,19,0.00877328535997187,0.0602307013348155,0.00979207996769709,-0.113825478266775,0.121462877899644
"05400",2010,29,0,0,0,0,683,19,-0.0375986102198845,0.227957322100824,-0.0392316242870124,-0.479989333446013,0.425253790181884
"05400",2010,30,0,0,0,0,683,19,-0.0145246911355661,0.221536499979861,-0.0179670117638871,-0.458135461382014,0.425804859534764
"05400",2010,34,0,0,0,0,683,19,-0.275324633536253,0.519289455080282,-0.278818699643989,-1.28209406286235,0.756359782603588
"05420",2010,5,0,0,0,0,689,18,0.0114290909122491,0.0417290798706161,0.0121839514019378,-0.0693026128023967,0.0906303462476453
"05420",2010,9,0,0,0,0,689,18,-0.0164922091274709,0.017274630012482,-0.0167103392041784,-0.0496288625069241,0.0168299024558938
"05420",2010,10,0,0,0,0,689,18,-0.0103071067247129,0.0442878485537279,-0.0105279397895453,-0.0984768081979493,0.0751054567876375
"05420",2010,11,0,0,0,0,689,18,-0.0237545643727914,0.0133754609316277,-0.0239905151244391,-0.0486271834910892,0.00440771518246204
"05420",2010,12,0,0,0,0,689,18,0.0153099488983388,0.0210254079168121,0.0152387462921146,-0.0244200791805862,0.055185426833055
"05420",2010,13,0,0,0,0,689,18,-0.00846205811471563,0.0286121238213593,-0.00848873320271257,-0.0644699825789405,0.0475515455925109
"05420",2010,14,0,0,0,0,689,18,0.00558735582466718,0.0482298404651993,0.00442594153299598,-0.0856350900302201,0.100175508765857
"05420",2010,15,0,0,0,0,689,18,1.06306409768139,0.991019636491179,1.0766022401837,-0.921472659429363,2.96599326242129
"05420",2010,16,0,0,0,0,689,18,0.114366576369229,0.0859649669475411,0.115276205391346,-0.0608882528316814,0.283159636411224
"05420",2010,17,0,0,0,0,689,18,0.121704471343803,0.0608688490346487,0.121890598533454,0.00392714079565272,0.242881138620944
"05420",2010,18,0,0,0,0,689,18,0.594185408859945,0.30434165314819,0.583182755509545,0.0162105856137573,1.24068648645988
"05420",2010,22,0,0,0,0,689,18,-0.0186573891208617,0.0350545561708877,-0.018965691765642,-0.0842781117462203,0.0524497379572553
"05420",2010,23,0,0,0,0,689,18,-0.0195053826306675,0.0231496229329251,-0.0191436327158317,-0.0650099122608522,0.0247687764817379
"05420",2010,24,0,0,0,0,689,18,-0.206157821692453,0.259209680407272,-0.20930026459603,-0.71478466767026,0.308425428368306
"05420",2010,28,0,0,0,0,689,18,0.00925123747527284,0.0330939938555824,0.00958329402572732,-0.0587901403358376,0.0741925007740224
"05420",2010,29,0,0,0,0,689,18,-0.0226155081090898,0.125285953421802,-0.0185050926981927,-0.27304901453349,0.215505619213775
"05420",2010,30,0,0,0,0,689,18,-0.0552098711755396,0.105577991285754,-0.054737280662511,-0.269333143500741,0.146392940084135
"05420",2010,32,0,0,0,0,689,18,-0.1578297882929,0.0862417346786891,-0.156251334741511,-0.336193682820208,0.00592756674525614
"05460",2010,5,0,0,0,0,959,25,0.130031602443148,0.0906139508388742,0.129749704754549,-0.0494974842864987,0.308756053637077
"05460",2010,9,0,0,0,0,959,25,0.0348351370992712,0.0434008793943793,0.0349006850609929,-0.0507823073638063,0.120624312228864
"05460",2010,10,0,0,0,0,959,25,0.14779162173313,0.109743340675025,0.14720621010486,-0.0561758418437543,0.365506879685971
"05460",2010,11,0,0,0,0,959,25,-0.00420632434437302,0.0235138285936505,-0.00519718239222122,-0.0487974711833936,0.0432650448073929
"05460",2010,12,0,0,0,0,959,25,0.0579899935511508,0.0676122309923971,0.0597582181194596,-0.083263708417776,0.185505001292873
"05460",2010,13,0,0,0,0,959,25,-0.0697125434701672,0.109893598089239,-0.0687133097758455,-0.289733931727568,0.139483251680276
"05460",2010,16,0,0,0,0,959,25,0.87368603994174,0.506260033520218,0.853885210911695,-0.08700631064157,1.91659511425758
"05460",2010,17,0,0,0,0,959,25,0.0136963738306137,0.0488616985568616,0.0120746970349971,-0.0815346929708405,0.113656960823563
"05460",2010,18,0,0,0,0,959,25,0.0439264505522735,0.0264329169947912,0.0443641676315071,-0.0069421101241724,0.0936437287619589
"05460",2010,19,0,0,0,0,959,25,-0.0268605175725954,0.024745173767866,-0.0268066792539514,-0.0749981808561123,0.0233828197559976
"05460",2010,20,0,0,0,0,959,25,0.490704903062511,0.331474952131781,0.477259365920329,-0.132039923656771,1.15149445243362
"05460",2010,21,0,0,0,0,959,25,0.0746525145404759,0.0548718023642697,0.0725699188700915,-0.0343400400500864,0.180644907773028
"05460",2010,22,0,0,0,0,959,25,0.0105434611706832,0.0166026216952206,0.0102209421613523,-0.0226350796949642,0.0433801809693854
"05460",2010,23,0,0,0,0,959,25,-0.119145587616063,0.0572356679251481,-0.119958778721927,-0.230794559729016,-0.00886985986514891
"05460",2010,24,0,0,0,0,959,25,0.00944725824441963,0.0212887556533744,0.00963341929978367,-0.0330504842460093,0.0505752421652188
"05460",2010,25,0,0,0,0,959,25,-0.316523917841475,0.286031388987758,-0.314405231088111,-0.895892589285234,0.22528797528388
"05460",2010,26,0,0,0,0,959,25,-0.110072955442873,0.0816476645779073,-0.109620175170482,-0.268019647888317,0.043563855765698
"05460",2010,27,0,0,0,0,959,25,0.168405236084077,0.0784793900165799,0.166708378243048,0.0139170494425725,0.329080066901012
"05460",2010,28,0,0,0,0,959,25,0.0342600486687943,0.0350595272025293,0.034237175883189,-0.0322868201352993,0.103648688899307
"05460",2010,29,0,0,0,0,959,25,0.0330033776540027,0.0335402955234342,0.0330645914911891,-0.0330606513143967,0.097482293705618
"05460",2010,30,0,0,0,0,959,25,0.0479102804360754,0.0440809437365383,0.0476185553727402,-0.0382647236103251,0.136011853438684
"05460",2010,32,0,0,0,0,959,25,-0.0221845625461967,0.0697713353456639,-0.0221740482057434,-0.157787738261068,0.113286485276119
"05460",2010,35,0,0,0,0,959,25,-0.0244662901781305,0.278199400238885,-0.0291664177186992,-0.577656527592111,0.522624377118761
"05460",2010,36,0,0,0,0,959,25,-0.189049684907743,0.134258263134364,-0.184185218891595,-0.461124284322787,0.0651123944892753
"05460",2010,37,0,0,0,0,959,25,-0.124099371093553,0.119173392753063,-0.125009787303916,-0.355781467805375,0.103992784392884
"05780",2010,16,5,0,0,1,201,9,0.0998521328925147,0.230350349888008,0.102336316336007,-0.357190223785209,0.558542224796574
"05780",2010,18,5,0,0,1,201,9,0.0246876132388371,0.0246157006327277,0.0245526077782082,-0.0235575953757496,0.0728013008990064
"05780",2010,19,5,0,0,1,201,9,0.0646338997614089,0.0628389291249843,0.064944412722284,-0.0573604846557997,0.184146957758621
"05780",2010,20,5,0,0,1,201,9,0.105876822270553,0.191215593644571,0.108042719358752,-0.267727291185704,0.477106036662709
"05780",2010,21,5,0,0,1,201,9,-0.0665123085070683,0.0940489982237774,-0.0650180366542199,-0.245014939125775,0.116711046437342
"05780",2010,34,5,0,0,1,201,9,0.36160872344572,0.22835678535323,0.368347119911362,-0.0697818068702468,0.819131809190309
"05780",2010,35,5,0,0,1,201,9,-0.229114051495114,0.0724214386460171,-0.227292074035549,-0.382890073929305,-0.0878216148379753
"05780",2010,36,5,0,0,1,201,9,-0.0720164369969488,0.0710961679011933,-0.0731045822364665,-0.210277144093419,0.0690588676491118
"05780",2010,37,5,0,0,1,201,9,0.0467312101444179,0.110685669777806,0.0480896495022351,-0.168271191326816,0.261845223673327
"05840",2010,11,1,0,0,0,281,8,-0.00385682494810813,0.043206495767328,-0.00366316501515599,-0.0896198747939104,0.079971093957145
"05840",2010,12,1,0,0,0,281,8,0.0478579894105345,0.0298848276066667,0.0480547424200348,-0.0108291537804388,0.105085334904402
"05840",2010,13,1,0,0,0,281,8,-0.0392821106674557,0.050782149818922,-0.0409910671274478,-0.133935713232726,0.0604439872341547
"05840",2010,14,1,0,0,0,281,8,-0.0340574097078959,0.0460929323639361,-0.0342513875517351,-0.124147622450912,0.0544758531011724
"05840",2010,22,1,0,0,0,281,8,0.10637024072616,0.0943203578568086,0.106624900566776,-0.0819747798159974,0.293948428872732
"05840",2010,23,1,0,0,0,281,8,0.0223717696729359,0.0357142309696187,0.0224078239233442,-0.0470370547273267,0.0938716371525852
"05840",2010,28,1,0,0,0,281,8,-0.123575596740114,0.0550360153469412,-0.122551775510501,-0.229472428615397,-0.0190603369557121
"05840",2010,30,1,0,0,0,281,8,-0.0796297598142361,0.0490321049286596,-0.0788196082626457,-0.175750881516035,0.014805932400172
"06050",2010,9,9,0,0,77,186,7,0.0803755649889337,0.563919728773606,0.0626444815561021,-1.03225097445987,1.229772530477
"06050",2010,10,9,0,0,77,186,7,-0.265751687904259,0.205659289987084,-0.271376442220312,-0.659337241691219,0.151287918166567
"06050",2010,11,9,0,0,77,186,7,-0.145870976432431,0.11980988967182,-0.145391255583406,-0.382733898246941,0.089288886399125
"06050",2010,16,9,0,0,77,186,7,-1.02514889704354,0.489707135858399,-1.01711876610624,-2.06040496382191,-0.0690431444245566
"06050",2010,17,9,0,0,77,186,7,0.0858784203813703,0.0882384261141543,0.0866091267836133,-0.0869932314977912,0.258064804395132
"06050",2010,18,9,0,0,77,186,7,0.0596589931366404,0.0403721792653214,0.059377438479189,-0.0195515488500849,0.137182140426961
"06050",2010,19,9,0,0,77,186,7,0.0774758887304493,0.0951157649780081,0.0779825471977501,-0.109149164429415,0.259488985075789
"06110",2010,5,0,0,0,0,1050,24,-0.0691898461955636,0.134268282143615,-0.0678778710582413,-0.335485623152553,0.188426905156268
"06110",2010,11,0,0,0,0,1050,24,0.0946968794600683,0.0521354385137184,0.0950055151195965,-0.00673089051556576,0.195423308935357
"06110",2010,12,0,0,0,0,1050,24,0.15588779235119,0.0855274633155303,0.154983016885708,-0.0187023613945183,0.322218903265024
"06110",2010,13,0,0,0,0,1050,24,-0.182712416003368,0.0730879047744226,-0.182951577432852,-0.329252172836319,-0.0356352848509401
"06110",2010,16,0,0,0,0,1050,24,-0.0115910729700295,0.281956364637304,-0.00948888801346667,-0.577235793941984,0.528050351905387
"06110",2010,18,0,0,0,0,1050,24,0.751815974981122,0.260100962100838,0.742045287091171,0.275929432002544,1.27455114316845
"06110",2010,19,0,0,0,0,1050,24,-0.0193380882048478,0.0709565793309302,-0.0198288693553238,-0.161512923477053,0.116813469243435
"06110",2010,20,0,0,0,0,1050,24,-0.1299311102393,0.132700218851822,-0.12990797879641,-0.38315161277123,0.136970727527292
"06110",2010,21,0,0,0,0,1050,24,0.0237767959197562,0.0501801573642732,0.0234983240036934,-0.0743363058136931,0.12002835398978
"06110",2010,22,0,0,0,0,1050,24,0.0207457322876866,0.0216141916670173,0.0205523788956836,-0.0214437058569156,0.0648433925977523
"06110",2010,23,0,0,0,0,1050,24,-0.0100194821640523,0.0664091188758288,-0.00756807110684257,-0.137893133453435,0.125090616069394
"06110",2010,24,0,0,0,0,1050,24,0.0152146995444803,0.0184385186724054,0.0149020849839819,-0.0203847242167928,0.0521586272937194
"06110",2010,25,0,0,0,0,1050,24,-0.03458876184203,0.0321571673178616,-0.0342787042341026,-0.0978470918648623,0.0292869846854324
"06110",2010,26,0,0,0,0,1050,24,-0.0172317566513478,0.0223506483799303,-0.0172404513298556,-0.0611457424329539,0.0275999665592131
"06110",2010,27,0,0,0,0,1050,24,0.0248455946780802,0.0158752867528225,0.024751827691985,-0.00700138246939436,0.0563337906013861
"06110",2010,28,0,0,0,0,1050,24,0.0278891817007537,0.0314600510133496,0.0279328977532258,-0.0339277614833525,0.0893412616811657
"06110",2010,29,0,0,0,0,1050,24,0.054684447249252,0.0292062026500999,0.0549669138318071,-0.00162654107652794,0.111991832932609
"06110",2010,30,0,0,0,0,1050,24,-0.00600397575711478,0.0390612895045271,-0.0063288392905694,-0.0856018129134231,0.06980635084622
"06110",2010,31,0,0,0,0,1050,24,-0.0562137227732326,0.0406840326521457,-0.056226371293795,-0.133187123990442,0.0226533707957518
"06110",2010,32,0,0,0,0,1050,24,0.0603099750390822,0.0670586727967172,0.0608838553783839,-0.0657645036903119,0.194481307808151
"06110",2010,34,0,0,0,0,1050,24,0.0704828826849042,0.113977204826632,0.0732002287703338,-0.149623916761689,0.299494878949649
"06110",2010,35,0,0,0,0,1050,24,0.109906049119786,0.664127443231493,0.0986521421825404,-1.20488130075187,1.43907194422897
"06110",2010,36,0,0,0,0,1050,24,-0.0291089398070195,0.0666993844673453,-0.0298476499509422,-0.165415997267913,0.0975864845373071
"06110",2010,37,0,0,0,0,1050,24,-0.0560500832274962,0.0595130865855327,-0.0566038930977207,-0.175132808217749,0.060832437024258
"06120",2010,5,0,0,0,0,1198,29,-0.0042153359980399,0.0896978102128607,-0.00595904264221746,-0.179173263390489,0.16956046204026
"06120",2010,9,0,0,0,0,1198,29,-0.0355469713186044,0.0314792276548278,-0.0351081718929131,-0.101352734306418,0.0261749638264103
"06120",2010,10,0,0,0,0,1198,29,0.0537345071795268,0.0860336845146179,0.0516429264980044,-0.108140226137882,0.224032629744593
"06120",2010,11,0,0,0,0,1198,29,0.0370185216154749,0.0320460842532412,0.0353563819980372,-0.0230913971391583,0.102130684369332
"06120",2010,12,0,0,0,0,1198,29,0.00316205522283609,0.0638402512877953,0.00259863442941001,-0.117490289393811,0.13387163003098
"06120",2010,13,0,0,0,0,1198,29,-0.0433250149592372,0.124891903803248,-0.0444856930011348,-0.288988417604193,0.212288564089698
"06120",2010,14,0,0,0,0,1198,29,0.0199263313177045,0.157816733946393,0.0123842377625189,-0.285419877869922,0.334513808916975
"06120",2010,15,0,0,0,0,1198,29,-0.0286020177050223,0.074671655125266,-0.0287131155424679,-0.179374935424734,0.117965197431864
"06120",2010,16,0,0,0,0,1198,29,0.0684166918787208,0.111353168511568,0.0662569684406747,-0.152521849857094,0.294275947053531
"06120",2010,17,0,0,0,0,1198,29,0.0107164030014326,0.0838428090245114,0.0118124876892004,-0.147386686531951,0.174852236143474
"06120",2010,18,0,0,0,0,1198,29,0.0187744999051873,0.041600925465427,0.0205303634865219,-0.062842717542133,0.0975579372253432
"06120",2010,19,0,0,0,0,1198,29,0.049710810114366,0.0473059916921916,0.0488159057115535,-0.0431569438969236,0.145211099759735
"06120",2010,20,0,0,0,0,1198,29,0.00454203046543428,0.215980270203781,0.00715616274129461,-0.401353364937086,0.428856029920335
"06120",2010,21,0,0,0,0,1198,29,0.098220493641653,0.0695675440727175,0.0970462665169538,-0.0454952248172372,0.235170132701833
"06120",2010,22,0,0,0,0,1198,29,-0.00891542183291395,0.02967049149236,-0.00873170024343465,-0.0661588359584109,0.0517436715633312
"06120",2010,23,0,0,0,0,1198,29,0.112294826615792,0.0581352455510268,0.112862875745996,-0.000661488801324361,0.221746838551584
"06120",2010,24,0,0,0,0,1198,29,0.144756531018154,0.0410139234386443,0.145344438383689,0.0636603522494632,0.224021321244567
"06120",2010,25,0,0,0,0,1198,29,0.00291049018763496,0.070081027076649,0.00146397947505709,-0.132967350802489,0.140496710604491
"06120",2010,26,0,0,0,0,1198,29,-0.0675238123230897,0.0895974496375949,-0.0686862527923247,-0.239610842490346,0.107611618004932
"06120",2010,27,0,0,0,0,1198,29,-0.00327031227173272,0.0650423836906359,-0.00452802441232614,-0.132701231809467,0.122434338349546
"06120",2010,28,0,0,0,0,1198,29,-0.109235599520872,0.0634664274389577,-0.108259054624392,-0.235005252335519,0.0158935641352044
"06120",2010,29,0,0,0,0,1198,29,0.0360916941810879,0.0869709519252799,0.0334763144244503,-0.133759025990177,0.211313279337556
"06120",2010,30,0,0,0,0,1198,29,-0.174354411545469,0.239356925164719,-0.173371947166192,-0.644620261212501,0.292820602156298
"06120",2010,32,0,0,0,0,1198,29,0.012551201902501,0.0364570680360109,0.0119422784450345,-0.0607722070318261,0.0837736239519902
"06120",2010,33,0,0,0,0,1198,29,-0.069246305350036,0.076640991389342,-0.0727777877489626,-0.216260823204647,0.0844907794707067
"06120",2010,34,0,0,0,0,1198,29,0.282899843745136,0.194681474872434,0.283221660188591,-0.0983587315311935,0.662558610710769
"06120",2010,35,0,0,0,0,1198,29,-0.018760947990069,0.0929223018659875,-0.016180486207789,-0.205592653799457,0.159282900288105
"06120",2010,36,0,0,0,0,1198,29,0.0102263872011729,0.101687187783811,0.00918394657619851,-0.190163127815728,0.210510443441683
"06120",2010,37,0,0,0,0,1198,29,-0.188881930626687,0.104363150071279,-0.188610494570955,-0.390770651927819,0.0142844240102534
"06130",2010,5,0,0,0,1,1769,30,-0.0505769007928409,0.0346091745637242,-0.0506599819100972,-0.117073389746361,0.0169144644427863
"06130",2010,9,0,0,0,1,1769,30,0.0307153544732202,0.0128372344498093,0.0302774977832778,0.00501775599687921,0.0550372340090594
"06130",2010,10,0,0,0,1,1769,30,-0.019606995100648,0.0454680413972933,-0.0202926161352963,-0.10964466358008,0.0714400700946257
"06130",2010,11,0,0,0,1,1769,30,-0.00803152750867648,0.0119313358585619,-0.0079659612907521,-0.0311404012774854,0.0152204581653448
"06130",2010,12,0,0,0,1,1769,30,0.0185209606554845,0.0231454824285366,0.01899505294759,-0.0259233458589163,0.0626885909602552
"06130",2010,13,0,0,0,1,1769,30,0.0187271294915736,0.023444937368132,0.019266817481681,-0.0274072556041268,0.0643528425120448
"06130",2010,14,0,0,0,1,1769,30,-0.0276022367647333,0.0356987599215118,-0.0271835408814068,-0.0978664199093968,0.0441185707495735
"06130",2010,15,0,0,0,1,1769,30,-0.0932669764757115,0.0302339984242259,-0.0932772144800866,-0.152624671127331,-0.0353715250432381
"06130",2010,16,0,0,0,1,1769,30,0.026616347192525,0.0492979838164801,0.0277244617955583,-0.0732293407805841,0.127051278715788
"06130",2010,17,0,0,0,1,1769,30,0.00247006547468628,0.0358963374610807,0.00197739535518658,-0.0684066551819456,0.071810543159187
"06130",2010,18,0,0,0,1,1769,30,-0.00659100798621553,0.0150847497299682,-0.00657192317272487,-0.0366422381083987,0.0225480243525304
"06130",2010,19,0,0,0,1,1769,30,0.0104490676334899,0.0155559961785244,0.0102048946781788,-0.0194576031556532,0.0413057800240791
"06130",2010,20,0,0,0,1,1769,30,0.125862368695635,0.0915334513321192,0.123666806400201,-0.0511217444718061,0.302954429974501
"06130",2010,21,0,0,0,1,1769,30,0.0146419792225345,0.0260208138773297,0.0141378063137456,-0.036134684166976,0.0638482004680167
"06130",2010,22,0,0,0,1,1769,30,-0.000440862503872713,0.00862765503668951,-0.000388494595105148,-0.0174126906448982,0.0167334435065069
"06130",2010,23,0,0,0,1,1769,30,-0.000929736509625939,0.0196012169416015,-0.000830747369837831,-0.0390703575396155,0.0375010269878364
"06130",2010,24,0,0,0,1,1769,30,0.00486684690936403,0.0101534465047287,0.00498575205377134,-0.0158939904726098,0.0246127985215033
"06130",2010,25,0,0,0,1,1769,30,0.00837742828885503,0.0183007636462085,0.00872254022529325,-0.0287933367868738,0.0448231598138072
"06130",2010,26,0,0,0,1,1769,30,-0.0165498164271045,0.0136673522881755,-0.0164034450627139,-0.0429921227962999,0.00942090041582717
"06130",2010,27,0,0,0,1,1769,30,0.0153109397703806,0.00923783345424632,0.0149735377945779,-0.00136188931909918,0.0345483426783733
"06130",2010,28,0,0,0,1,1769,30,0.00237281720351841,0.0107258059824382,0.00259091583601157,-0.0181528545899393,0.0238213270646373
"06130",2010,29,0,0,0,1,1769,30,0.0142934165762207,0.0139283523242511,0.014232710108151,-0.0133401651414816,0.0414126729667611
"06130",2010,30,0,0,0,1,1769,30,0.010953611578552,0.0144403076290116,0.0109085057811889,-0.0177743350021106,0.0396867033828288
"06130",2010,31,0,0,0,1,1769,30,-0.159292449276201,0.0627062992820533,-0.1584498009923,-0.287959899686071,-0.0412576983838742
"06130",2010,32,0,0,0,1,1769,30,0.032754800166827,0.0186782757715518,0.0325780063989696,-0.0039925253675086,0.0707968765782201
"06130",2010,33,0,0,0,1,1769,30,-0.00556791241809231,0.0491486460470024,-0.00635520116995059,-0.102458519652725,0.0903454563212149
"06130",2010,34,0,0,0,1,1769,30,-0.00548892111779501,0.109196760336527,-0.00500001054812863,-0.221534443840548,0.207332766196428
"06130",2010,35,0,0,0,1,1769,30,-0.0509073408614347,0.043253924846506,-0.0505398388921092,-0.134098002081808,0.0346219437920902
"06130",2010,36,0,0,0,1,1769,30,0.0254686164027993,0.040138251079369,0.0260519119290599,-0.0531129034260744,0.100134881435693
"06130",2010,37,0,0,0,1,1769,30,-0.146911143015592,0.0353408487414738,-0.146182723750459,-0.215221731846406,-0.0785638174253523
"06140",2010,5,0,0,0,0,1120,23,-0.0290311244962408,0.0577628554582332,-0.0290531120159383,-0.142235926554293,0.0853008983367104
"06140",2010,9,0,0,0,0,1120,23,-0.0209482953840809,0.0275558679997781,-0.0211174870779417,-0.0728335787443738,0.0345260426423107
"06140",2010,10,0,0,0,0,1120,23,-0.0279717046513205,0.0513916499705237,-0.0276022324756734,-0.129027155055755,0.0725138491008461
"06140",2010,11,0,0,0,0,1120,23,0.0177165337970259,0.0229620322604914,0.0178929556649972,-0.0265216400505878,0.0610474300942286
"06140",2010,12,0,0,0,0,1120,23,-0.0133743522105581,0.0317632913535229,-0.0139974384501123,-0.0747256946558795,0.0488340716969538
"06140",2010,13,0,0,0,0,1120,23,0.0454201917496815,0.0402183651665891,0.0446420869830055,-0.0322955727358094,0.121540784323596
"06140",2010,14,0,0,0,0,1120,23,0.0130364790403358,0.048211703415918,0.0112898170435223,-0.0803190706186348,0.105173771881358
"06140",2010,15,0,0,0,0,1120,23,0.0416453966244651,0.0649105261414801,0.0409572821326075,-0.088536949399388,0.166616297736839
