"fips","imid_mean"
"08073",0.00821783900719111
"08075",0.0161387938491646
"08077",0.000703142400256055
"08079",0
"08081",0.000400893020983326
"08083",0.000363838413457914
"08085",0.000247700593454263
"08087",0.0308287063838951
"08089",0.00354524091176352
"08091",0
"08093",0
"08095",0.0936381071002343
"08097",9.94393461605424e-06
"08099",0.0253745415986377
"08101",0.0012702295939322
"08103",1.04888570364994e-05
"08105",0.0449361597916242
"08107",8.58176402376604e-05
"08109",0.01067757994256
"08111",0
"08113",3.00092180153908e-05
"08115",0.0441729526258072
"08117",0
"08119",0
"08121",0.0153354014600098
"08123",0.022123034874956
"08125",0.0548190381216416
"09001",0.00303529514594569
"09003",0.0427741828374351
"09005",0.00667403155008908
"09007",0.00628603137752132
"09009",0.0164307242235809
"09011",0.00402142296406258
"09013",0.0230363761414774
"09015",0.00585276612368642
"10001",0.0776496389946586
"10003",0.0656997099863706
"10005",0.212611382830669
"11001",0
"12001",0.0461381224643437
"12003",0.0096982181907657
"12005",0.000566330366901836
"12007",0.00334927590981147
"12009",0.0576683413313852
"12011",0.00596410044450047
"12013",0.0138322771374534
"12015",0.348122500678031
"12017",0.00328557254132743
"12019",0.000335401908630618
"12021",0.409806896265946
"12023",0.0182746011341894
"12027",1.40412619454791
"12029",0.00996670403501581
"12031",0.00458443829769927
"12033",0.0237027128344258
"12035",0.0470338525880555
"12037",0
"12039",0.0626170910407451
"12041",0.0636966496402394
"12043",0.219898384751287
"12045",5.13422453777579e-05
"12047",0.0492499917694973
"12049",1.14812076505253
"12051",1.80194702935047
"12053",0.0157287791589689
"12055",0.921469518819809
"12057",0.376587998343975
"12059",0.0256647519983207
"12061",1.69133411765817
"12063",0.0703726413468663
"12065",0.0296712204227589
"12067",0.0136241333585445
"12069",0.0987235724415243
"12071",0.267080148553944
"12073",0.00364764890860341
"12075",0.0271352354273273
"12077",2.31043237964388e-05
"12079",0.0257975284791392
"12081",1.70045480741314
"12083",0.0159175603721823
"12085",1.00300785777899
"12086",0.214872532488397
"12087",0
"12089",0.00256701253509271
"12091",0.00635550057538482
"12093",0.214415133279924
"12095",0.0577061496227152
"12097",0.0427708434083919
"12099",0.320383076175281
"12101",0.083700489611199
"12103",0.00109287825192934
"12105",0.373356053344241
"12107",0.0114219242924211
"12109",0.0773290134436573
"12111",1.63624254510417
"12113",0.021249621425853
"12115",0.0293639098176186
"12117",0.0260026714469586
"12119",0.0120627503117384
"12121",0.078749586932069
"12123",0.00290509478532165
"12125",0.0242546234541543
"12127",0.0118352047215703
"12129",0.00124950731878454
"12131",0.00834902915913745
"12133",0.00906784926681915
"13001",0.158651491849921
"13003",0.186164114953798
"13005",0.184539046803454
"13007",0.0956803153476885
"13009",0.0911182754494966
"13011",0.000852584648909264
"13013",0.00761683535391026
"13015",0.137118165137615
"13017",0.169165891573478
"13019",0.35641397837339
"13021",0.0190143151079828
"13023",0.105906604686849
"13025",0.0124922200454605
"13027",0.398898848355427
"13029",0.00427312541430888
"13031",0.168178469771882
"13033",0.0932901707124701
"13035",0.0037952074848286
"13037",0.210821439813708
"13039",0.00014171188369153
"13043",0.131933982303616
"13045",0.00111209811982544
"13047",0.00241077074815459
"13049",0.00273888302668387
"13051",0.000497977532437382
"13053",0.00145523981751737
"13055",0.089982993596372
"13057",0.000377701811707622
"13059",0.00101222184354027
"13061",0.0937682535917003
"13063",0
"13065",0.000735802561664138
"13067",0.000781757732315513
"13069",0.27327207779079
"13071",0.663222057406189
"13073",0.00221274228256748
"13075",0.547125846796559
"13077",0.00188281729992833
"13079",0.208448059823693
"13081",0.669948405265552
"13083",0.000194181641960904
"13085",0.000480727357349523
"13087",0.180558923493653
"13089",1.80366158784971e-05
"13091",0.0936368544410051
"13093",0.519125500720774
"13095",0.196375860258481
"13097",0.00127853423478135
"13099",0.14040233432307
"13101",0.0522301338112867
"13103",0.0414330095221897
"13105",0.0146827715457692
"13107",0.0705641607840242
"13109",0.0799218876091724
"13111",0.00787483220871269
"13113",0.000273173123925863
"13115",0.10468216546613
"13117",0.00096947303489405
"13119",0.00433723649315289
"13121",0.000943929279766821
"13123",0.0267032542082806
"13125",0.0316625584127591
"13127",0.000229957796608958
"13129",0.111620330877187
"13131",0.155960611448825
"13133",0.00129552691419206
"13135",0.000213064180625164
"13137",0.000976625460721255
"13139",0.0160104961435351
"13141",0.00518590116426932
"13143",0.00384849855137951
"13145",0.00239300958352466
"13147",0.0163441286833997
"13149",0.00114123285646725
"13151",0.00163309452094981
"13153",0.0953968542615853
"13155",0.430389267535269
"13157",0.00329648949105437
"13159",0.00140266264107126
"13161",0.233535965093427
"13163",0.0831811124865856
"13165",0.103104780165947
"13167",0.0260100492846771
"13169",0.00657906040811509
"13171",0.0160437438010899
"13173",0.206377708462655
"13175",0.082339400119349
"13177",0.271195064449216
"13179",0.000906525680837728
"13181",0.000275288929556041
"13183",0.008488024322184
"13185",0.0859760215954127
"13187",0.00337748584470528
"13189",0.0103663443540963
"13191",4.54987991958501e-05
"13193",0.147760897705177
"13195",0.00625698677168088
"13197",0.0299595739925629
"13199",0.0023398457797228
"13201",0.216841479966964
"13205",0.41761072841911
"13207",0.00120761137459624
"13209",0.0758024984970128
"13211",0.00489089751230031
"13213",0.0925418999806947
"13215",2.2304104951822e-05
"13217",0.00478795239766168
"13219",0.0702898624179283
"13221",0.00250651557360619
"13223",0
"13225",0.156735782972975
"13227",0.00170541913193741
"13229",0.162510503686484
"13231",0.0088669820291458
"13233",0.102270079946895
"13235",0.260489438960411
"13237",0.00172247386758318
"13239",0.0104990449675013
"13241",0.00662646878454457
"13243",0.0667867676760011
"13245",0.00653272995766605
"13247",0.0106719204136587
"13249",0.0248678622997376
"13251",0.119942180774793
"13253",0.258624389390416
"13255",0.00407780078536563
"13257",0.000754395749479431
"13259",0.0198844586883874
"13261",0.247074356451874
"13263",0.00244156632531829
"13265",9.91999044232508e-05
"13267",0.152106203108345
"13269",0.0303270893164333
"13271",0.0849917200402238
"13273",0.176942796089602
"13275",0.165606389995979
"13277",0.744664503944344
"13279",0.106269375712559
"13281",0
"13283",0.0402923534053531
"13285",0.000559584190846111
"13287",0.375575833022359
"13289",0.0362511200815853
"13291",0.00169408166395383
"13293",0.00832638428040082
"13295",0.0320577394293862
"13297",0.0129222264492754
"13299",0.0325605200101181
"13301",0.0119172283044552
"13303",0.0358030277510421
"13305",0.0669144949530756
"13307",0.103117814415784
"13309",0.0667221516858781
"13311",0.00180469423855147
"13313",0.0177788397615539
"13315",0.347724778752598
"13317",0.00270359325278494
"13319",0.00734771661528522
"13321",0.399622861066283
"16001",0.00832672712469218
"16003",0.000690451002196535
"16005",0.0837749471419656
"16007",0.0109122599804059
"16009",0.00797318269011624
"16011",0.511832400048496
"16013",0.0176139112326968
"16015",0.000157552202542389
"16017",0.00060656292787908
"16019",0.210438577798505
"16021",0.00251098936983667
"16023",0.00822665090490651
"16025",0.00308578098344987
"16027",0.263946731483137
"16029",0.0790907181789376
"16031",0.265498764489308
"16033",0.0406086706014392
"16035",0.00483948412753319
"16037",0.00419962531498047
"16039",0.0396117797207437
"16041",0.127390151781073
"16043",0.221275272897466
"16045",0.082302207913621
"16047",0.227386161001505
"16049",0.00527640059242556
"16051",0.355797783525118
"16053",0.447871997249596
"16055",0.0276241498030744
"16057",0.0475273111191863
"16059",0.000700136372939661
"16061",0.031359010925866
"16063",0.0306029635530899
"16065",0.980064596730967
"16067",0.925061655911633
"16069",0.0205834180180334
"16071",0.1016240935992
"16073",0.00715739368060394
"16075",0.0934610348744184
"16077",0.344186878078169
"16079",0
"16081",0.19584026167745
"16083",0.101742447687346
"16085",0.00128015251267903
"16087",0.00301936489147835
"17001",0.11186409558502
"17003",0.098878475318353
"17005",0.272966679240768
"17007",0.152772945694805
"17009",0.0850105907137271
"17011",0.139129455663837
"17013",0.0740412094257855
"17015",0.0978693888023345
"17017",0.183718375031265
"17019",0.360376978172747
"17021",0.28267341873926
"17023",0.251902425344224
"17025",0.284630152933596
"17027",0.206362561958826
"17029",0.272784720885772
"17031",0.00401795511945086
"17033",0.252786217436191
"17035",0.24306832081373
"17037",0.168546930995934
"17039",0.378197511307806
"17041",0.323539242280969
"17043",0.00748627343900287
"17045",0.307170993707229
"17047",0.209593636030007
"17049",0.265276360403695
"17051",0.225745953399736
"17053",0.374709645473481
"17055",0.177959615760634
"17057",0.0997654979623843
"17059",0.207021062328405
"17061",0.212348614753812
"17063",0.215809223474021
"17065",0.2090332316094
"17067",0.141761446906741
"17069",0.0177524489587558
"17071",0.120506529052028
"17073",0.18652744480914
"17075",0.342594440546587
"17077",0.112583665354206
"17079",0.274550376860428
"17081",0.148150648334819
"17083",0.170141797426551
"17085",0.0591353766904791
"17087",0.0333431994242763
"17089",0.10098779549108
"17091",0.261467508615325
"17093",0.165368069926795
"17095",0.130277963661807
"17097",0.0243016105607772
"17099",0.202834417664942
"17101",0.27783188445784
"17103",0.139069888770251
"17105",0.380778734288293
"17107",0.350058855123459
"17109",0.146751698143219
"17111",0.0992586279326261
"17113",0.390468873934406
"17115",0.334845187079487
"17117",0.199733298744301
"17119",0.218199463317971
"17121",0.213511491175618
"17123",0.295486657256928
"17125",0.275942804450447
"17127",0.138755014269575
"17129",0.329526331630024
"17131",0.165539223690846
"17133",0.177539122573771
"17135",0.261324541198715
"17137",0.239705328385119
"17139",0.291521915726775
"17141",0.11722533838986
"17143",0.22537092561841
"17145",0.152317449078801
"17147",0.368682999135364
"17149",0.161074907582985
"17151",0.0330720876596524
"17153",0.130139901655496
"17155",0.123247604832013
"17157",0.166072457117724
"17159",0.288967761347537
"17161",0.0994065494719808
"17163",0.139646347689655
"17165",0.145759391147494
"17167",0.22392680261735
"17169",0.0962223932245988
"17171",0.232337745060041
"17173",0.266089186781416
"17175",0.3574986567964
"17177",0.123802343170695
"17179",0.305428357549763
"17181",0.0525981766450845
"17183",0.321874071046052
"17185",0.240414376461353
"17187",0.161354796107152
"17189",0.225214440969334
"17191",0.222641147853292
"17193",0.25013872774453
"17195",0.132920904375228
"17197",0.122480879829384
"17199",0.0490841766462612
"17201",0.0836810333619356
"17203",0.336696783716434
"18001",0.449987945649032
"18003",0.302275398656338
"18005",0.287044371267584
"18007",0.64938057306763
"18009",0.45035086530773
"18011",0.355528755104478
"18013",0.00730173058615749
"18015",0.294912731161209
"18017",0.268202433477697
"18019",0.100899287608454
"18021",0.25610667238744
"18023",0.37788554633767
"18025",0.00702679864662368
"18027",0.19820347624608
"18029",0.0382419784474845
"18031",0.317996628843594
"18033",0.336513222188995
"18035",0.346421797613765
"18037",0.135942941288158
"18039",0.143463818878597
"18041",0.262375072617364
"18043",0.033178898866056
"18045",0.28083815371497
"18047",0.11576378078909
"18049",0.320923596262636
"18051",0.289733246275278
"18053",0.365332584079174
"18055",0.119105527175366
"18057",0.217512645653199
"18059",0.360768757291285
"18061",0.0734824473366205
"18063",0.283946596614493
"18065",0.350508198830753
"18067",0.355625545056081
"18069",0.418919214460435
"18071",0.180746468780433
"18073",0.421710895870002
"18075",0.395399804600096
"18077",0.127217455702643
"18079",0.140821800147643
"18081",0.236985619758947
"18083",0.463930428782379
"18085",0.238506737491555
"18087",0.193598130426422
"18089",0.256199408002329
"18091",0.365024366514485
"18093",0.0563570998351396
"18095",0.325204655657037
"18097",0.0305434157250352
"18099",0.225262154339549
"18101",0.0510318249478014
"18103",0.325704603652746
"18105",0.0229502737706871
"18107",0.318281015060056
"18109",0.17110692317356
"18111",0.409013783487115
"18113",0.259050266732061
"18115",0.0504254280821918
"18117",0.0613116679227736
"18119",0.0907913875853907
"18121",0.186359378422536
"18123",0.0323541026080157
"18125",0.131227376420395
"18127",0.312069480913685
"18129",0.285272300074346
"18131",0.426536072880947
"18133",0.195540579609825
"18135",0.417869729231463
"18137",0.151601467648054
"18139",0.36923967120287
"18141",0.166993182805504
"18143",0.118047851876605
"18145",0.370609817984808
"18147",0.187640575771152
"18149",0.257758058358188
"18151",0.201915550379687
"18153",0.210982580458221
"18155",0.0607459546112775
"18157",0.25748508329982
"18159",0.419310329679398
"18161",0.316924032347851
"18163",0.186063989822251
"18165",0.212475688220673
"18167",0.182095314690451
"18169",0.314922337052716
"18171",0.269449007625843
"18173",0.135100297116796
"18175",0.119359205788603
"18177",0.267166580191791
"18179",0.49621510694143
"18181",0.496887634484039
"18183",0.328521839018205
"19001",0.190441085609929
"19003",0.161939966417831
"19005",0.0441558714159529
"19007",0.127525150364373
"19009",0.203821788015762
"19011",0.187117368624043
"19013",0.145683314395981
"19015",0.18489616529894
"19017",0.142911795585645
"19019",0.135545080958198
"19021",0.305989021311846
"19023",0.19355642961245
"19025",0.21267280181519
"19027",0.184139111951805
"19029",0.206481438106205
"19031",0.165793942719731
"19033",0.186448031597465
"19035",0.292124978898209
"19037",0.151157156169456
"19039",0.126453125015945
"19041",0.281388985681495
"19043",0.0607949847936327
"19045",0.146653326673046
"19047",0.191898088294081
"19049",0.182332294558813
"19051",0.0907999282937864
"19053",0.120865318276081
"19055",0.0889228049016367
"19057",0.164671106145298
"19059",0.26571984264896
"19061",0.0525308167757128
"19063",0.277641521314378
"19065",0.121830539140763
"19067",0.205706046112714
"19069",0.1964769399301
"19071",0.226976024016923
"19073",0.200677420706089
"19075",0.253970373021353
"19077",0.144276674223697
"19079",0.197619563520479
"19081",0.209269116340925
"19083",0.187809509908538
"19085",0.164738576299997
"19087",0.17502587407731
"19089",0.164180685605116
"19091",0.234562379964867
"19093",0.21128956453009
"19095",0.139688281719717
"19097",0.0733002291133091
"19099",0.186477776857835
"19101",0.144252957231177
"19103",0.125852216932122
"19105",0.107866133782037
"19107",0.168809044574303
"19109",0.238505406656078
"19111",0.134692651794237
"19113",0.125975385573597
"19115",0.171324393359568
"19117",0.108620945791618
"19119",0.268814372689952
"19121",0.208336223505185
"19123",0.183991948368085
"19125",0.232447639486488
"19127",0.211048999619651
"19129",0.226685489493344
"19131",0.197234729458384
"19133",0.178852607688756
"19135",0.131496666944307
"19137",0.221969194532737
"19139",0.139425759659542
"19141",0.301922677305924
"19143",0.313145371685345
"19145",0.214715780357964
"19147",0.267444405400696
"19149",0.280333328261731
"19151",0.307657278638818
"19153",0.118857909813174
"19155",0.230175898286558
"19157",0.189872004839879
"19159",0.176405245414082
"19161",0.213770088517718
"19163",0.133371024847246
"19165",0.215858436566381
"19167",0.258326489029157
"19169",0.204040151328607
"19171",0.191106814684519
"19173",0.162426774854672
"19175",0.21775164691546
"19177",0.0977820469781699
"19179",0.128269826133598
"19181",0.193549985758836
"19183",0.171598770458481
"19185",0.209387112831795
"19187",0.212010499448729
"19189",0.21303673097763
"19191",0.0839092802644854
"19193",0.171478656348172
"19195",0.216017915962716
"19197",0.239175872287749
"20001",0.0464199280935753
"20003",0.113819748885527
"20005",0.122724261767926
"20007",0.0203081973867643
"20009",0.065543320080411
"20011",0.0200578609783137
"20013",0.163470671586625
"20015",0.0285047461321469
"20017",0.0195720490081624
"20019",0.00463076192397332
"20021",0.0814170026448003
"20023",0.0286059385194144
"20025",0.0229173625686413
"20027",0.155886979520022
"20029",0.122029481445588
"20031",0.0886585226163456
"20033",0.0150794651848032
"20035",0.0554415919475905
"20037",0.0523826434555138
"20039",0.038296172190904
"20041",0.0730944547083955
"20043",0.133426248535225
"20045",0.0768399281320812
"20047",0.0630316346475444
"20049",0.00817282432112562
"20051",0.0259303505023269
"20053",0.033831589260694
"20055",0.067195147239715
"20057",0.0737692768371832
"20059",0.0977737511215448
"20061",0.0354989325480087
"20063",0.0269761350445335
"20065",0.0354240356733057
"20067",0.0749466240300974
"20069",0.0648786032845073
"20071",0.0418861910912711
"20073",0.00995817351198286
"20075",0.0498412287319821
"20077",0.0536494239652976
"20079",0.1170368299517
"20081",0.0833765927191392
"20083",0.0456536071919855
"20085",0.0522330207423764
"20087",0.0718629727277336
"20089",0.115964549902669
"20091",0.0407104538341695
"20093",0.0611168452563515
"20095",0.045648645404656
"20097",0.0341280485311476
"20099",0.0480013403598354
"20101",0.0270288281878306
"20103",0.0566121115239688
"20105",0.0499670374731024
"20107",0.0646607706915475
"20109",0.0245093315188622
"20111",0.0664309268411184
"20113",0.0826717395708325
"20115",0.0689526090091497
"20117",0.139638606615266
"20119",0.0498818115944066
"20121",0.060447787391364
"20123",0.126338680209022
"20125",0.0388110625603122
"20127",0.0558373631952065
"20129",0.0594181189643855
"20131",0.128267491453834
"20133",0.0441522229698043
"20135",0.020948655076762
"20137",0.0396760291723701
"20139",0.0803993595964242
"20141",0.069822484448249
"20143",0.104529878939219
"20145",0.0572680219797339
"20147",0.0706063119372103
"20149",0.0458914406267018
"20151",0.0802753884013904
"20153",0.0334413254407078
"20155",0.0699097793516688
"20157",0.164741765859297
"20159",0.0816477255943996
"20161",0.0567260561198384
"20163",0.0655871988152039
"20165",0.0443383806458399
"20167",0.0288783536391691
"20169",0.0579038931913638
"20171",0.045784572676031
"20173",0.0693233267268965
"20175",0.0607381287793375
"20177",0.0677344050197972
"20179",0.0525474999707017
"20181",0.0444574401978664
"20183",0.110305281130474
"20185",0.0694345901390197
"20187",0.0676825402534743
"20189",0.076598671919364
"20191",0.105354403497087
"20193",0.0609500136644437
"20195",0.0238959362626169
"20197",0.0328657295509139
"20199",0.0241616897161064
"20201",0.143808238725138
"20203",0.0425088322382155
"20205",0.0492849885412978
"20207",0.0335537612967538
"20209",0.0192286896108179
"21001",0.0343557459077978
"21003",0.0737526862341653
"21005",0.0215210986117167
"21007",0.359301160189776
"21009",0.0798866744796848
"21011",0.0614380812173592
"21013",0.000470528081476323
"21015",0.0303847254869926
"21017",0.121107038759971
"21019",0.000724556935895511
"21021",0.0391900853989865
"21023",0.0542689381456335
"21025",0.00170542132823463
"21027",0.0609951306481984
"21029",0.0130315110815961
"21031",0.0306280491823285
"21033",0.143112270389888
"21035",0.332154874221146
"21037",0.00918634070901737
"21039",0.350950309375561
"21041",0.060098968443015
"21043",0.00506793158541231
"21045",0.0280517723307746
"21047",0.24522076678425
"21049",0.0674630344397001
"21051",0.00628422400409592
"21053",0.0187916522515032
"21055",0.0771234125939014
"21057",0.00779650490117373
"21059",0.300298248651128
"21061",0.0196153068552874
"21063",0.0028424376480379
"21065",0.00976399434166541
"21067",0.0836625125727572
"21069",0.102883480219027
"21071",0.00020858700059744
"21073",0.0496921714934512
"21075",0.510729597678147
"21077",0.0819046792826521
"21079",0.0643777263209708
"21081",0.0275771035121044
"21083",0.332651913007958
"21085",0.0274302912358214
"21087",0.0800627510846613
"21089",0.00958536585684544
"21091",0.0981704799509198
"21093",0.0492246192369216
"21095",0.000735605065066935
"21097",0.0844224550738664
"21099",0.0460274210662337
"21101",0.273880361383565
"21103",0.109261971572014
"21105",0.448993222761213
"21107",0.0991176175264532
"21109",0.00668294371250373
"21111",0.00575982157033353
"21113",0.0471366181746613
"21115",0.00121599702045787
"21117",0.018522049024961
"21119",2.74596108876359e-05
"21121",0.00151173610913365
"21123",0.0965369169591884
"21125",0.00692878847766924
"21127",0.00137032520242063
"21129",0.00161756207596585
"21131",1.20402793854966e-05
"21133",2.85651008836568e-05
"21135",0.0258088436290997
"21137",0.0669996786916895
"21139",0.114088144099678
"21141",0.242226703239358
"21143",0.088924048704639
"21145",0.184169227941176
"21147",9.0463726824788e-05
"21149",0.299355366988284
"21151",0.0243800808925595
"21153",0.0034893174976657
"21155",0.0649491546261312
"21157",0.129591168764294
"21159",6.30596949108251e-05
"21161",0.129034004676672
"21163",0.0567921468176922
"21165",0.0117583897634894
"21167",0.0528413513627576
"21169",0.0440895590895752
"21171",0.0656597009279753
"21173",0.0712328133201767
"21175",0.00796513022890008
"21177",0.0705632739616853
"21179",0.0613352634594934
"21181",0.11518505888426
"21183",0.0766583937650909
"21185",0.0326876428281469
"21187",0.0438361021943703
"21189",0.00872805791461296
"21191",0.0487403898377093
"21193",0.000156295849648188
"21195",0.000374161605766408
"21197",0.0258060665147866
"21199",0.0347305698404333
"21201",0.0342970680155338
"21203",0.0183265603547679
"21205",0.0119192807635948
"21207",0.0274175775703016
"21209",0.0647292026051759
"21211",0.178717920264411
"21213",0.321409504870754
"21215",0.0912373782723635
"21217",0.0694238839330973
"21219",0.283200262903342
"21221",0.175882332803053
"21223",0.0946808688954025
"21225",0.295193979091378
"21227",0.079211128810469
"21229",0.0679294953677851
"21231",0.0316119508561233
"21233",0.186832129876214
"21235",0.00205030929241943
"21237",0.00377984360019985
"21239",0.0978119086760531
"22001",0.0572712013122807
"22003",0.00746258825919115
"22005",0.00344518663722796
"22007",0.0103606027799432
"22009",0.174530736005797
"22011",0.00395745923741642
"22013",0.000701987878851378
"22015",0.0178387656953635
"22017",0.196157207353629
"22019",0.00414720714768549
"22021",0.0679876273834821
"22023",0.0014724246645814
"22025",0.44370526278371
"22027",1.91803460294246e-05
"22029",0.384982796174597
"22031",0.00316945404840683
"22033",0.00323253741704621
"22035",0.994911903006627
"22037",0.0170629602815333
"22039",0.0441694492759421
"22041",0.479269920138972
"22043",0.0327918155933819
"22045",0.00955820956879419
"22047",0.0218990610113202
"22049",0
"22051",0
"22053",0.0290319785921993
"22055",0.0250724849471569
"22057",0.000637048942206337
"22059",0.00140612185120797
"22061",0.00403091490157756
"22063",9.67981479367264e-05
"22065",0.715666781246547
"22067",0.402647861457681
"22069",0.0453162920762627
"22071",0
"22073",0.108566371990528
"22075",0
"22077",0.169325619825925
"22079",0.0910756565335344
"22081",0.0730967930523786
"22083",0.466929810484167
"22085",3.34129599992615e-05
"22087",0
"22089",0
"22091",0.00451425815309878
"22093",0.00475559915251079
"22095",0.00126845666467985
"22097",0.110308380756571
"22099",0.0186404001824041
"22101",0.00879433510269564
"22103",0.000559368775508514
"22105",0.00551992384916748
